Title,Company,Level,Responsibility,Link
Director of Data and Analytics,Unbounce,Entry level,"Evangelize and challenge our company to imagine what is possible: create a culture that embraces experimentation, and incorporate a data-iterative approach into existing processes",https://ca.linkedin.com/jobs/view/director-of-data-and-analytics-at-unbounce-1696383908?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=9&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Director of Data and Analytics,Unbounce,Entry level,Make data an accessible resource and facilitate training/skills development to empower everyone to use data to their full potential,https://ca.linkedin.com/jobs/view/director-of-data-and-analytics-at-unbounce-1696383908?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=9&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Director of Data and Analytics,Unbounce,Entry level,"Build Business Intelligence as a discipline, and determine the best way to structure it at Unbounce",https://ca.linkedin.com/jobs/view/director-of-data-and-analytics-at-unbounce-1696383908?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=9&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Director of Data and Analytics,Unbounce,Entry level,Provide career management for data leadership and create management guidelines for the Data Analysts,https://ca.linkedin.com/jobs/view/director-of-data-and-analytics-at-unbounce-1696383908?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=9&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Director of Data and Analytics,Unbounce,Entry level,"As the data subject matter expert, provide data expertise in senior leadership meetings with an ability to identify and provide data insights as guidance around strategic initiatives",https://ca.linkedin.com/jobs/view/director-of-data-and-analytics-at-unbounce-1696383908?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=9&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,"Typically the customers would be Senior Managers / Directors from different Domains located in US, Latin America, and Asia Pacific.",https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,The analyst would typically handle a high impact project at any time which should result in bottom line impact.,https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,"Most of the work would be around business understanding, data understanding, guiding junior analysts in data preparation, working with the statistical team to create models if required and result presentation. ",https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,"The analyst would be required to understand the business model, business brief, and the information available for analysis.",https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,Adhoc requirements would need to be fulfilled from time to time as well.,https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,High Level of Business analysis skills is necessary.,https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,Graduate or Post Graduate from Tier 1 with 0-2 years of experience,https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,"Ideal candidate would have strong analytical skills, ability to understand business situations and provide data backed analysis.",https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,Graduate degree in Computer Science. ,https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,Must have completed Masters Degree in Computer Science.,https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Business Analyst Level-1,Staffigo,Associate,"Experience in preparing basic flow diagrams, swim-lane diagrams.",https://ca.linkedin.com/jobs/view/business-analyst-level-1-at-staffigo-1740152612?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate," We are looking for a high level of mathematical equation solving experience in a business, distribution, supply chain, and or manufacturing setting.",https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, If you have great data analysis skills but no rigorous applied mathematical work experience this will not be a fit.,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, This role is heavily related to solving mathematical equations in the Supply Chain.,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate," You will need to come from a manufacturing, supply chain or other related experience background to be considered.",https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, This role has an element of data engineering but is more oriented toward supply chain math experience.,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, You ,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Create forecast performance reporting for multiple audiences; monitor KPIs on an ongoing basis,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Train end users and executive audiences on forecast performance reporting,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Partner with data scientists to size the prize for individual improvement opportunities; work with data engineers and systems analysts to assess the level of effort; present findings and recommendations to the product owner for prioritization,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Foster collaborative relationships with business partners and act as a voice for the business within the demand forecasting team,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Understand the direction and priorities of the demand forecasting team; generate ad hoc analyses to support the product roadmap,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate," Graduate degree in operations research, statistics, applied mathematics, or engineering",https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate," 3+ years of work experience in supply chain, retail, and/or product analytics in data analysis roles",https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate," Excellent communication skills to technical, business, and executive audiences",https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Expertise in data modeling and storytelling with data,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Demonstrated expertise with Power BI and Python for data visualization,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Experience working with technical teams using the Agile methodology,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Working understanding of time series forecasting; experience with mathematical optimization a plus,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Experience working in cloud environments - particularly AWS - a plus,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Intellectual curiosity and ability to learn quickly,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate," Flexible working style, comfortable with ambiguity and a fast-paced environment",https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Passion for teaching and developing others,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Proven work ethic with utmost integrity,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Senior Data Analyst, Supply Chain & Product Analytics",lululemon,Associate, Desire to excel and succeed,https://ca.linkedin.com/jobs/view/senior-data-analyst-supply-chain-product-analytics-at-lululemon-1752410199?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"As the PeopleSoft Business Systems Analyst III is responsible for Serving as senior subject matter expert in the delivery of solution components including activities such as coding and application (package) configuration, preparation of component and assembly test plans, including conditions, data and expected results, and perform component and assembly testing. This position will also be expected to mentor junior members. Works with internal/external customers at a consulting level.",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,Perform complex functional designing and application (package) configuration including enhancements and break fix. Performs difficult and complex assignments. ,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Organize business requirements, coordinate and perform component and assembly test plans, including conditions, data and expected results. ",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"May lead and/or mentor small group of Business Analysts & developers in resolving issues, developing, evaluating software code and procedures and providing technical assistance. ",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Anticipate, identify, track and resolve issues and risks affecting own work/teamwork, through the change management methodology and/or SDLC. ",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,Identify risks inherent in the project module or application and develop mitigation tactics. ,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,Develop functional & assist with detailed design specifications.,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Must have a minimum of 7 years PeopleSoft 9.2 HCM (Human Capital Management) experience, combined with 7+ years PeopleSoft HCM development experience (Advanced)",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Payroll, Time Leave and Benefits functional designing & Support experience (Advanced)",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Fluid, Peopletools 8.5x and other PeopleSoft new tools & features design & support experience",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,PeopleSoft functional design & support experience is desired ,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,Design (UML/Object Modeling) and application programming. (Intermediate),https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Production System Support, Component/Assembly Testing Skills. (Advanced)",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,Ability to work independently within a defined scope of responsibility and have a sound understanding of the interfacing applications across the enterprise within portfolio/vertical and how they interrelate. (Advanced),https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Research, analytical, problem solving, decision making, priority mgmt. skills and risk analysis skills. (Advanced) ",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Interpersonal, communication, (verbal and written), presentations, solid consulting, and customer communications skills. (Advanced)",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"Capable of estimating costs on a project. Understands revenue or cost implications of events within a customer project or contract, able to provide cost benefit analysis, including an understanding of the customer vertical. (Intermediate)",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,PeopleSoft FSCM functional experience ,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,Project Management & Technical Team leadership,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,"TAM, AWE, Fluid, Time & Leave ",https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,PeopleSoft finance experience ,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,On Call support experience ,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
Sr. Business Systems Analyst - Peoplesoft,SMS Equipment Inc.,Associate,Master’s degree in Information Technology related field or equivalent,https://ca.linkedin.com/jobs/view/sr-business-systems-analyst-peoplesoft-at-sms-equipment-inc-1770536676?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,"Monitor daily telecommunication market developments across technology, competition, media, regulatory, and customer topics through the news, publications, data intelligence providers, and other available sources",https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,Leverage key industry/media/government contacts/network and relationships to gather early intelligence on expected market development,https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,Prioritize and highlight key insights on market developments to internal target audiences across the organization,https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,"Conduct deep dive research on requested follow-ups by leadership to gather market data, knowledge, and expertise on subject matter ",https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,"Perform highly complex and technical analysis, including economic, technology, return on investment, and business cases",https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,Excellent ,https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,Experience in ,https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,"Business and financial acumen, including ",https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,Technology understanding across ,https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
"Int. Marketing Analyst to provide market insight and research for various cutting edge telecom technologies (5G, cloud, AI, home security, etc). - 14123/14124",S.i. Systems,Associate,Proven experience in delivering market intelligence into actionable recommendations that influence business decisions,https://ca.linkedin.com/jobs/view/int-marketing-analyst-to-provide-market-insight-and-research-for-various-cutting-edge-telecom-technologies-5g-cloud-ai-home-security-etc-14123-14124-at-s-i-systems-1607790056?refId=8218314a-7ce2-41bc-9e4c-64fd3b29d57f&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click
